person_age,person_income,loan_amnt,loan_int_rate,loan_status,PD,Exposure,LGD,Expected_Loss,Loan_Grade
28,75000,16000,6.17,0,0.035,16000,0.45,252.00000000000006,A
27,70000,10000,10.99,0,0.015,10000,0.45,67.5,B
35,70360,10000,6.62,0,0.01,10000,0.45,45.00000000000001,A
30,75000,10000,7.88,0,0.005,10000,0.45,22.500000000000004,A
30,75000,8000,7.14,0,0.015,8000,0.45,54.0,A
32,75000,10000,10.38,0,0.0,10000,0.45,0.0,B
29,75000,4000,10.75,0,0.005,4000,0.45,9.000000000000002,B
27,71020,10000,12.53,0,0.035,10000,0.45,157.50000000000003,C
33,75000,10000,7.88,0,0.0,10000,0.45,0.0,A
30,75000,15000,7.88,0,0.005,15000,0.45,33.75000000000001,A
29,58650,3000,17.19,1,0.96,3000,0.45,1296.0,E
29,71500,10000,13.57,0,0.015,10000,0.45,67.5,C
29,75000,12000,7.51,0,0.0,12000,0.45,0.0,A
33,75000,12000,10.99,0,0.145,12000,0.45,783.0,C
31,75000,12000,10.38,0,0.06,12000,0.45,324.0,B
30,75000,21000,14.35,0,0.115,21000,0.45,1086.75,C
30,66000,10000,14.83,1,0.71,10000,0.45,3195.0,D
30,72000,10000,9.99,0,0.01,10000,0.45,45.00000000000001,B
34,72000,10000,7.51,0,0.01,10000,0.45,45.00000000000001,A
28,75000,10500,10.99,0,0.005,10500,0.45,23.625000000000004,A
27,75000,4000,11.49,0,0.0,4000,0.45,0.0,B
34,75000,6000,7.51,0,0.005,6000,0.45,13.500000000000002,A
28,66000,10000,15.7,1,0.625,10000,0.45,2812.5,D
27,75000,25000,13.85,0,0.065,25000,0.45,731.25,C
29,75000,4200,10.99,0,0.055,4200,0.45,103.95,B
28,69000,25000,19.41,1,0.88,25000,0.45,9900.0,F
34,73000,10000,11.11,0,0.03,10000,0.45,135.0,B
32,73000,10000,8.59,0,0.015,10000,0.45,67.5,A
32,75000,20000,16.45,0,0.11,20000,0.45,990.0,E
28,75000,9600,10.62,0,0.0,9600,0.45,0.0,B
28,74000,10000,11.71,0,0.01,10000,0.45,45.00000000000001,B
33,74000,10000,10.99,0,0.025,10000,0.45,112.50000000000001,A
33,74520,10000,16.89,0,0.055,10000,0.45,247.5,D
27,75000,20150,11.36,0,0.03,20150,0.45,272.025,B
33,75000,10000,10.99,0,0.0,10000,0.45,0.0,A
28,75000,10000,7.9,0,0.0,10000,0.45,0.0,A
35,75000,25000,10.99,0,0.01,25000,0.45,112.50000000000001,B
27,75000,8500,17.19,0,0.13,8500,0.45,497.25000000000006,E
29,75000,14400,13.92,0,0.07,14400,0.45,453.6000000000001,C
32,75000,22000,13.92,0,0.035,22000,0.45,346.50000000000006,C
32,75000,10000,7.29,0,0.0,10000,0.45,0.0,A
32,75000,2000,15.65,0,0.085,2000,0.45,76.50000000000001,D
30,75000,10000,7.29,0,0.0,10000,0.45,0.0,A
27,75000,10000,9.63,0,0.035,10000,0.45,157.50000000000003,B
34,75000,10000,10.0,0,0.02,10000,0.45,90.00000000000001,B
27,75000,23200,10.99,0,0.415,23200,0.45,4332.6,D
34,58650,12000,20.17,1,0.96,12000,0.45,5184.0,G
32,75000,15000,13.57,0,0.04,15000,0.45,270.00000000000006,C
31,75000,15600,11.83,0,0.0,15600,0.45,0.0,B
30,75000,15000,11.48,0,0.01,15000,0.45,67.50000000000001,B
28,75000,20000,12.18,0,0.015,20000,0.45,135.0,B
28,75000,6000,11.48,0,0.03,6000,0.45,81.0,B
27,75000,18000,13.57,0,0.01,18000,0.45,81.00000000000001,C
31,75000,10000,13.47,0,0.025,10000,0.45,112.50000000000001,C
28,75000,9800,10.99,0,0.005,9800,0.45,22.050000000000004,A
29,75000,10000,11.48,0,0.0,10000,0.45,0.0,B
28,77250,10000,9.2,0,0.0,10000,0.45,0.0,B
31,60775,10000,16.49,1,0.97,10000,0.45,4365.0,D
31,75000,8000,18.21,0,0.135,8000,0.45,486.00000000000006,F
34,75000,8400,10.99,0,0.06,8400,0.45,226.8,C
29,75000,12000,9.63,0,0.05,12000,0.45,270.00000000000006,A
32,75000,10000,11.89,0,0.085,10000,0.45,382.50000000000006,B
31,78504,10000,11.41,0,0.09,10000,0.45,405.0,C
35,79000,10000,7.51,0,0.015,10000,0.45,67.5,A
33,75000,4000,14.11,0,0.16,4000,0.45,288.00000000000006,D
28,75000,10000,12.21,0,0.0,10000,0.45,0.0,B
28,79200,10000,7.66,0,0.03,10000,0.45,135.0,A
29,80000,10000,17.27,0,0.09,10000,0.45,405.0,D
30,69000,8500,10.99,1,0.665,8500,0.45,2543.625,C
34,80000,10000,9.91,0,0.005,10000,0.45,22.500000000000004,B
28,75000,7200,15.05,0,0.035,7200,0.45,113.40000000000002,D
31,75000,20000,14.74,0,0.075,20000,0.45,675.0,D
31,80000,10000,10.99,0,0.005,10000,0.45,22.500000000000004,A
27,75000,6000,13.47,0,0.0,6000,0.45,0.0,C
27,75000,4200,9.32,0,0.015,4200,0.45,28.35,A
27,75000,8000,10.95,0,0.005,8000,0.45,18.000000000000004,B
33,75000,15000,12.21,0,0.025,15000,0.45,168.75000000000003,B
34,75000,6500,9.38,0,0.01,6500,0.45,29.250000000000004,A
31,80000,10000,7.66,0,0.0,10000,0.45,0.0,A
27,75000,3900,10.51,0,0.01,3900,0.45,17.55,B
27,58650,7500,15.07,1,0.945,7500,0.45,3189.3749999999995,E
28,75000,15250,11.34,0,0.035,15250,0.45,240.18750000000006,C
33,75000,6000,7.68,0,0.005,6000,0.45,13.500000000000002,A
29,75000,3000,9.45,0,0.06,3000,0.45,81.0,B
30,69000,14000,10.14,1,0.68,14000,0.45,4284.000000000001,B
31,80000,10000,8.59,0,0.0,10000,0.45,0.0,A
27,75000,21000,15.2,0,0.145,21000,0.45,1370.25,E
27,75000,7500,8.38,0,0.0,7500,0.45,0.0,A
29,69000,25000,12.8,1,0.45,25000,0.45,5062.5,D
27,80004,10000,15.2,0,0.105,10000,0.45,472.5,D
35,75000,5000,8.7,0,0.02,5000,0.45,45.00000000000001,B
35,80004,10000,7.51,0,0.005,10000,0.45,22.500000000000004,A
30,81004,10000,6.91,0,0.0,10000,0.45,0.0,A
27,75288,18050,10.0,0,0.025,18050,0.45,203.06250000000003,B
32,75333,15000,11.58,0,0.08,15000,0.45,540.0000000000001,B
27,75400,6000,7.74,0,0.0,6000,0.45,0.0,A
27,75500,9000,7.9,0,0.045,9000,0.45,182.25,A
28,75500,3500,14.91,0,0.07,3500,0.45,110.25000000000003,D
35,75573,22000,9.88,0,0.04,22000,0.45,396.00000000000006,B
29,83000,10000,11.99,0,0.03,10000,0.45,135.0,B
27,75600,25000,13.61,0,0.1,25000,0.45,1125.0000000000002,C
28,83004,10000,11.86,0,0.07,10000,0.45,315.00000000000006,B
28,65984,10000,15.33,1,0.965,10000,0.45,4342.5,D
27,75670,10000,8.94,0,0.015,10000,0.45,67.5,A
30,75689,10000,13.48,0,0.115,10000,0.45,517.5,C
33,75693,22000,10.25,0,0.01,22000,0.45,99.00000000000001,B
27,77976,10000,13.85,1,0.08,10000,0.45,360.00000000000006,C
29,59354,9600,13.67,1,0.98,9600,0.45,4233.6,D
27,75852,4000,9.32,0,0.035,4000,0.45,63.000000000000014,A
33,78000,10000,13.06,1,0.705,10000,0.45,3172.4999999999995,C
30,59497,17000,16.89,1,0.985,17000,0.45,7535.25,D
29,75996,8000,10.74,0,0.0,8000,0.45,0.0,B
32,84456,10000,9.88,0,0.01,10000,0.45,45.00000000000001,B
33,84996,10000,8.0,0,0.045,10000,0.45,202.5,A
27,84996,10000,10.51,0,0.035,10000,0.45,157.50000000000003,B
29,76000,28000,16.77,0,0.14,28000,0.45,1764.0000000000005,D
33,85000,10000,10.99,0,0.0,10000,0.45,0.0,B
30,85000,10000,6.62,0,0.0,10000,0.45,0.0,A
27,76000,6400,10.65,0,0.005,6400,0.45,14.400000000000002,B
28,70000,9000,5.42,1,0.63,9000,0.45,2551.5000000000005,A
34,85000,10000,12.87,0,0.04,10000,0.45,180.00000000000003,C
30,85000,10000,13.16,0,0.015,10000,0.45,67.5,C
27,76000,12000,10.99,0,0.065,12000,0.45,351.0,A
35,76000,10000,5.42,0,0.0,10000,0.45,0.0,A
30,76000,6250,7.88,0,0.005,6250,0.45,14.062500000000002,A
27,85248,10000,9.99,0,0.02,10000,0.45,90.00000000000001,B
27,76000,10000,10.99,0,0.005,10000,0.45,22.500000000000004,B
29,88000,10000,7.51,0,0.015,10000,0.45,67.5,A
27,88000,10000,7.51,0,0.0,10000,0.45,0.0,A
31,89000,10000,10.99,0,0.0,10000,0.45,0.0,B
27,89904,10000,10.0,0,0.01,10000,0.45,45.00000000000001,B
34,70000,17000,11.14,1,0.64,17000,0.45,4896.000000000001,B
31,78000,10000,14.27,1,0.655,10000,0.45,2947.5,C
27,90000,10000,14.27,0,0.025,10000,0.45,112.50000000000001,C
30,76080,12000,11.14,0,0.115,12000,0.45,621.0,B
29,76176,4800,6.99,0,0.01,4800,0.45,21.6,A
30,76200,3200,8.49,0,0.03,3200,0.45,43.2,A
29,76200,20000,6.91,0,0.005,20000,0.45,45.00000000000001,A
33,76248,10400,7.66,0,0.02,10400,0.45,93.60000000000001,A
27,90000,10000,7.49,0,0.0,10000,0.45,0.0,A
30,90000,10000,15.62,0,0.08,10000,0.45,360.00000000000006,D
30,76404,12000,6.54,0,0.02,12000,0.45,108.00000000000001,A
27,90000,10000,7.66,0,0.0,10000,0.45,0.0,A
28,76500,10000,12.42,0,0.03,10000,0.45,135.0,B
29,76500,13475,8.94,0,0.04,13475,0.45,242.55000000000004,A
32,90000,10000,11.12,0,0.005,10000,0.45,22.500000000000004,B
29,76596,17600,13.16,0,0.035,17600,0.45,277.20000000000005,C
30,90000,10000,14.18,0,0.1,10000,0.45,450.00000000000006,E
27,76788,17000,12.42,0,0.165,17000,0.45,1262.2500000000002,B
27,60174,3025,10.99,1,0.655,3025,0.45,891.6187500000001,B
27,76800,5000,11.49,0,0.07,5000,0.45,157.50000000000003,B
27,70800,20000,21.21,1,0.92,20000,0.45,8280.0,G
28,76992,1800,12.18,0,0.025,1800,0.45,20.250000000000004,B
31,77000,10000,14.65,0,0.05,10000,0.45,225.00000000000003,C
32,77000,10000,16.77,0,0.055,10000,0.45,247.5,D
30,80004,10000,12.21,1,0.63,10000,0.45,2835.0000000000005,B
31,77000,6000,12.69,0,0.05,6000,0.45,135.00000000000003,B
27,77000,4900,6.03,0,0.02,4900,0.45,44.10000000000001,A
28,77000,2600,11.71,0,0.02,2600,0.45,23.400000000000002,B
29,93000,10000,11.14,0,0.01,10000,0.45,45.00000000000001,B
33,77000,12000,7.29,0,0.01,12000,0.45,54.00000000000001,A
27,77000,18500,11.11,0,0.015,18500,0.45,124.875,B
34,95000,10000,9.99,0,0.025,10000,0.45,112.50000000000001,B
30,77000,8000,7.14,0,0.0,8000,0.45,0.0,A
35,60350,25000,16.82,1,0.96,25000,0.45,10800.0,E
29,95000,10000,10.38,0,0.005,10000,0.45,22.500000000000004,B
29,77000,5000,7.14,0,0.02,5000,0.45,45.00000000000001,A
30,77000,1500,6.39,0,0.015,1500,0.45,10.125,A
30,77000,25000,12.18,0,0.07,25000,0.45,787.5000000000002,B
27,71000,5000,17.39,1,0.435,5000,0.45,978.75,E
27,102000,10150,10.99,0,0.0,10150,0.45,0.0,A
28,77000,15000,12.21,0,0.105,15000,0.45,708.75,B
27,146000,10175,12.99,1,0.72,10175,0.45,3296.7000000000003,C
35,77040,5900,5.99,0,0.005,5900,0.45,13.275000000000002,A
29,44000,10200,10.2,0,0.01,10200,0.45,45.900000000000006,B
27,77065,23700,6.17,0,0.05,23700,0.45,533.2500000000001,A
27,48000,10200,10.38,0,0.0,10200,0.45,0.0,B
28,54400,10200,16.89,1,0.99,10200,0.45,4544.1,D
29,77248,21600,13.85,0,0.115,21600,0.45,1117.8000000000002,C
28,90000,10200,8.9,0,0.0,10200,0.45,0.0,A
35,77268,7500,11.03,0,0.02,7500,0.45,67.50000000000001,C
30,77270,3000,7.74,0,0.03,3000,0.45,40.5,A
29,77367,1000,7.37,0,0.005,1000,0.45,2.2500000000000004,A
31,21000,11000,8.59,1,0.985,11000,0.45,4875.75,A
29,71400,10000,14.27,1,0.685,10000,0.45,3082.5000000000005,C
28,77500,8000,8.49,0,0.01,8000,0.45,36.00000000000001,A
32,77500,13000,10.99,0,0.005,13000,0.45,29.250000000000004,B
30,77500,9000,7.88,0,0.025,9000,0.45,101.25000000000001,A
27,30000,11000,9.91,1,0.995,11000,0.45,4925.25,B
28,77544,15000,16.63,0,0.085,15000,0.45,573.7500000000001,E
28,71652,25000,20.03,1,0.86,25000,0.45,9675.0,G
33,32400,11000,6.99,1,0.98,11000,0.45,4851.0,A
31,77940,16250,10.99,0,0.015,16250,0.45,109.6875,B
29,78000,18000,6.62,0,0.02,18000,0.45,162.00000000000003,A
33,78000,3200,13.49,0,0.035,3200,0.45,50.40000000000001,C
29,35000,11000,8.59,1,0.98,11000,0.45,4851.0,A
33,78000,20000,15.96,0,0.1,20000,0.45,900.0000000000001,C
28,78000,19700,7.9,0,0.015,19700,0.45,132.975,A
28,78000,10000,9.91,0,0.07,10000,0.45,315.00000000000006,B
27,120000,11050,12.69,0,0.01,11050,0.45,49.72500000000001,B
31,72000,9000,15.96,1,0.71,9000,0.45,2875.5,C
30,78000,26000,15.96,0,0.13,26000,0.45,1521.0,C
28,78000,12000,10.99,0,0.005,12000,0.45,27.000000000000004,B
27,39000,11100,10.99,1,0.74,11100,0.45,3696.3,C
27,61200,13000,8.49,1,0.645,13000,0.45,3773.25,A
28,78000,5000,12.99,0,0.025,5000,0.45,56.25000000000001,C
32,78000,8000,6.99,0,0.0,8000,0.45,0.0,A
29,72000,12000,15.62,1,0.895,12000,0.45,4833.0,D
35,78000,9450,10.99,0,0.025,9450,0.45,106.31250000000001,B
29,78000,9600,10.99,0,0.035,9600,0.45,151.20000000000005,B
32,50000,11100,10.59,0,0.16,11100,0.45,799.2,B
31,75000,11100,6.03,0,0.02,11100,0.45,99.9,A
27,78000,15275,16.89,0,0.085,15275,0.45,584.2687500000001,D
33,34000,11175,14.96,1,0.93,11175,0.45,4676.7375,D
30,30809,11200,11.99,1,1.0,11200,0.45,5040.0,B
33,78000,10000,10.99,0,0.195,10000,0.45,877.5000000000001,D
34,33500,11200,12.21,1,0.985,11200,0.45,4964.4,B
28,78000,12000,5.79,0,0.0,12000,0.45,0.0,A
31,34800,11200,13.23,1,1.0,11200,0.45,5040.0,C
29,34900,11200,9.99,1,0.99,11200,0.45,4989.6,B
33,35000,11200,10.36,1,0.965,11200,0.45,4863.599999999999,B
31,35000,11200,11.12,1,0.97,11200,0.45,4888.8,B
27,78000,5000,5.42,0,0.025,5000,0.45,56.25000000000001,A
30,78000,20000,11.11,0,0.03,20000,0.45,270.0,B
31,78000,5000,5.79,0,0.015,5000,0.45,33.75,A
29,78000,14400,10.99,0,0.0,14400,0.45,0.0,A
28,78000,13000,10.99,0,0.01,13000,0.45,58.50000000000001,B
31,78000,8000,10.0,0,0.0,8000,0.45,0.0,B
35,78000,10000,6.54,0,0.0,10000,0.45,0.0,A
27,78000,7000,9.62,0,0.025,7000,0.45,78.75000000000001,B
28,78000,5250,5.79,0,0.0,5250,0.45,0.0,A
30,78000,10800,10.36,0,0.02,10800,0.45,97.20000000000002,B
33,45600,11200,5.79,0,0.01,11200,0.45,50.400000000000006,A
31,46000,11200,14.27,0,0.155,11200,0.45,781.2,C
28,46739,11200,13.48,0,0.055,11200,0.45,277.2,C
27,72000,5000,11.86,1,0.055,5000,0.45,123.75,B
27,78000,12000,15.58,0,0.11,12000,0.45,594.0,D
31,48000,11200,10.99,0,0.04,11200,0.45,201.60000000000002,B
28,48000,11200,14.26,0,0.035,11200,0.45,176.40000000000003,C
32,78000,5400,7.88,0,0.005,5400,0.45,12.150000000000002,A
30,46800,11200,13.98,1,0.65,11200,0.45,3276.0000000000005,C
33,55259,11200,17.49,0,0.2,11200,0.45,1008.0000000000001,D
35,40000,11325,15.96,0,0.06,11325,0.45,305.775,C
29,78000,10000,12.73,0,0.04,10000,0.45,180.00000000000003,C
29,60000,11200,14.22,0,0.095,11200,0.45,478.8,C
27,78000,6000,12.18,0,0.005,6000,0.45,13.500000000000002,B
27,78000,5125,8.59,0,0.0,5125,0.45,0.0,A
33,78000,20000,12.18,0,0.015,20000,0.45,135.0,B
27,78000,15000,8.94,0,0.0,15000,0.45,0.0,A
28,63000,11200,12.99,0,0.005,11200,0.45,25.200000000000003,C
35,72000,20000,16.7,1,0.75,20000,0.45,6750.0,E
32,63800,11200,14.74,0,0.18,11200,0.45,907.2,D
34,60500,11200,15.62,1,0.925,11200,0.45,4662.0,D
29,61200,15000,17.58,1,0.985,15000,0.45,6648.75,F
33,70000,11200,8.94,0,0.02,11200,0.45,100.80000000000001,A
30,72000,7500,9.76,1,0.03,7500,0.45,101.25,B
30,69000,11200,12.42,1,0.615,11200,0.45,3099.6,B
30,75000,11200,13.16,0,0.04,11200,0.45,201.60000000000002,C
32,78096,10000,10.99,0,0.035,10000,0.45,157.50000000000003,B
34,74000,11200,11.66,1,0.645,11200,0.45,3250.8,C
35,78252,30000,17.58,0,0.535,30000,0.45,7222.500000000001,D
35,83000,11200,10.65,0,0.02,11200,0.45,100.80000000000001,B
28,85000,11200,9.91,0,0.01,11200,0.45,50.400000000000006,B
29,78300,10000,18.09,0,0.14,10000,0.45,630.0000000000001,F
34,78301,17000,6.62,0,0.005,17000,0.45,38.25000000000001,A
32,78400,1200,10.0,0,0.045,1200,0.45,24.3,B
29,87500,11200,10.99,0,0.0,11200,0.45,0.0,B
31,78408,15000,12.18,0,0.015,15000,0.45,101.25,B
30,78411,15850,11.14,0,0.015,15850,0.45,106.9875,B
28,78465,14000,11.36,0,0.0,14000,0.45,0.0,B
27,101000,11200,10.99,0,0.025,11200,0.45,126.00000000000001,B
31,79050,11200,13.99,1,0.635,11200,0.45,3200.4,C
35,78750,10750,12.23,0,0.025,10750,0.45,120.93750000000001,C
35,78862,25000,12.49,0,0.335,25000,0.45,3768.7500000000005,D
29,42000,11300,9.99,0,0.01,11300,0.45,50.85000000000001,B
35,56472,11300,14.42,0,0.125,11300,0.45,635.625,D
28,78996,12000,13.16,0,0.055,12000,0.45,297.0,C
29,25000,11325,10.99,1,0.995,11325,0.45,5070.76875,B
33,43200,11350,7.88,0,0.0,11350,0.45,0.0,A
31,35000,11400,6.91,1,0.98,11400,0.45,5027.4,A
27,79000,13000,10.99,0,0.005,13000,0.45,29.250000000000004,A
31,79000,20000,13.49,0,0.045,20000,0.45,405.0,C
32,79000,7800,10.99,0,0.015,7800,0.45,52.65,A
30,79000,20000,13.72,0,0.04,20000,0.45,360.00000000000006,C
27,52500,11425,7.51,0,0.01,11425,0.45,51.41250000000001,A
27,79000,9000,6.76,0,0.0,9000,0.45,0.0,A
30,79000,7500,7.14,0,0.015,7500,0.45,50.625,A
27,79000,2875,14.59,0,0.285,2875,0.45,368.71875,D
32,30000,11450,9.99,1,1.0,11450,0.45,5152.5,B
27,73000,10500,11.83,1,0.055,10500,0.45,259.875,B
29,79000,7000,10.99,0,0.015,7000,0.45,47.25,A
28,79000,2000,16.0,0,0.09,2000,0.45,81.0,D
34,79000,4800,9.32,0,0.025,4800,0.45,54.00000000000001,A
30,79000,6000,9.63,0,0.045,6000,0.45,121.5,A
31,79000,5000,8.0,0,0.03,5000,0.45,67.5,A
29,40000,11450,8.49,0,0.01,11450,0.45,51.525000000000006,A
30,65000,11475,13.72,0,0.045,11475,0.45,232.36875,C
28,22188,11500,8.49,1,0.995,11500,0.45,5149.125,A
31,79100,19150,6.99,0,0.01,19150,0.45,86.17500000000001,A
33,79112,4000,10.36,0,0.01,4000,0.45,18.000000000000004,B
28,25200,11500,14.46,1,0.97,11500,0.45,5019.75,D
27,79200,15000,17.14,0,0.375,15000,0.45,2531.25,E
27,30000,11500,10.36,1,1.0,11500,0.45,5175.0,B
30,79416,6000,13.49,0,0.04,6000,0.45,108.00000000000001,C
27,30000,11500,10.36,1,1.0,11500,0.45,5175.0,B
33,79440,5525,13.85,0,0.035,5525,0.45,87.01875000000003,C
30,32000,11500,15.23,1,0.945,11500,0.45,4890.375,C
29,32000,11500,14.22,1,0.98,11500,0.45,5071.5,C
35,79500,9600,14.61,0,0.1,9600,0.45,432.00000000000006,D
28,79536,16425,7.9,0,0.01,16425,0.45,73.91250000000001,A
27,34928,11500,16.0,1,0.98,11500,0.45,5071.5,E
30,36000,11500,15.27,1,0.935,11500,0.45,4838.625,C
32,40000,7000,12.68,0,0.005,7000,0.45,15.750000000000002,C
28,30000,11500,14.46,1,0.99,11500,0.45,5123.25,D
35,79750,35000,11.99,0,0.07,35000,0.45,1102.5000000000002,B
27,38500,11500,12.42,0,0.055,11500,0.45,284.625,B
31,79800,5000,6.91,0,0.005,5000,0.45,11.250000000000002,A
29,79800,6000,7.14,0,0.005,6000,0.45,13.500000000000002,A
32,79872,12000,12.68,0,0.075,12000,0.45,405.0,C
29,79894,20000,14.96,0,0.07,20000,0.45,630.0000000000001,D
33,79985,8000,21.36,0,0.13,8000,0.45,468.0,F
28,40000,5000,10.0,0,0.0,5000,0.45,0.0,B
28,79995,15000,10.99,0,0.0,15000,0.45,0.0,C
35,48000,11500,11.11,0,0.065,11500,0.45,336.375,B
35,50000,11500,12.42,0,0.05,11500,0.45,258.75000000000006,B
35,40000,5000,6.92,0,0.0,5000,0.45,0.0,A
28,80000,9000,12.69,0,0.035,9000,0.45,141.75000000000003,B
29,74000,11500,11.71,0,0.0,11500,0.45,0.0,B
32,74500,11500,7.05,0,0.005,11500,0.45,25.875000000000004,A
33,92259,11500,10.0,0,0.005,11500,0.45,25.875000000000004,B
35,110000,11500,11.49,0,0.005,11500,0.45,25.875000000000004,B
27,78262,11525,10.99,0,0.03,11525,0.45,155.5875,B
32,65000,11600,13.49,0,0.015,11600,0.45,78.3,C
34,74000,10000,15.96,1,0.72,10000,0.45,3240.0,C
27,80000,8500,6.03,0,0.01,8500,0.45,38.25000000000001,A
32,25000,11700,12.68,1,0.995,11700,0.45,5238.675,C
31,35000,11700,13.06,1,0.95,11700,0.45,5001.75,C
27,44004,11750,15.31,1,0.945,11750,0.45,4996.6875,D
29,80000,10000,7.9,0,0.045,10000,0.45,202.5,A
28,80000,12000,6.03,0,0.01,12000,0.45,54.00000000000001,A
27,98000,11750,13.47,0,0.02,11750,0.45,105.75000000000001,C
28,80000,8400,7.9,0,0.0,8400,0.45,0.0,A
30,80000,3000,6.62,0,0.0,3000,0.45,0.0,A
27,80000,7500,11.71,0,0.025,7500,0.45,84.37500000000001,B
27,80000,6000,6.03,0,0.005,6000,0.45,13.500000000000002,A
33,30000,11975,9.99,1,1.0,11975,0.45,5388.75,B
27,42000,11975,12.53,0,0.045,11975,0.45,242.49375,B
31,80000,20000,8.9,0,0.03,20000,0.45,270.0,A
33,58344,11975,16.29,0,0.055,11975,0.45,296.38125,D
27,80000,7400,12.69,0,0.005,7400,0.45,16.650000000000002,B
32,80000,12000,5.99,0,0.0,12000,0.45,0.0,A
30,22452,12000,7.29,1,0.995,12000,0.45,5373.0,A
29,80000,25000,7.49,0,0.105,25000,0.45,1181.25,A
34,80000,11000,10.99,0,0.01,11000,0.45,49.50000000000001,B
32,24000,12000,10.99,1,0.99,12000,0.45,5346.0,A
30,62900,10000,10.99,1,0.655,10000,0.45,2947.5,B
27,80000,12000,6.99,0,0.0,12000,0.45,0.0,A
28,25000,12000,9.83,1,1.0,12000,0.45,5400.0,B
30,80000,11000,10.99,0,0.005,11000,0.45,24.750000000000004,A
34,25200,12000,13.48,1,0.995,12000,0.45,5373.0,C
29,80000,22000,10.59,0,0.0,22000,0.45,0.0,B
27,80000,35000,10.99,0,0.02,35000,0.45,315.00000000000006,C
34,80000,3600,5.99,0,0.0,3600,0.45,0.0,A
28,80000,4400,10.99,0,0.025,4400,0.45,49.50000000000001,B
32,80000,15350,8.49,0,0.02,15350,0.45,138.15,A
27,26237,12000,13.22,1,0.99,12000,0.45,5346.0,C
32,26400,12000,6.17,1,0.98,12000,0.45,5292.0,A
29,27000,12000,13.24,1,1.0,12000,0.45,5400.0,D
27,28000,12000,7.51,1,0.985,12000,0.45,5319.0,A
30,28000,12000,14.22,1,0.995,12000,0.45,5373.0,C
28,28080,12000,7.88,1,1.0,12000,0.45,5400.0,A
31,80000,25000,9.99,0,0.04,25000,0.45,450.00000000000006,B
27,80000,23750,10.99,0,0.025,23750,0.45,267.18750000000006,B
34,30000,12000,10.99,1,0.995,12000,0.45,5373.0,A
28,30000,12000,6.62,1,1.0,12000,0.45,5400.0,A
34,30000,12000,8.9,1,0.995,12000,0.45,5373.0,A
29,30000,12000,10.36,1,0.995,12000,0.45,5373.0,B
30,80000,16800,10.99,0,0.0,16800,0.45,0.0,B
30,30000,12000,15.21,1,0.995,12000,0.45,5373.0,D
27,30000,12000,11.36,1,0.995,12000,0.45,5373.0,B
28,80000,16000,5.99,0,0.0,16000,0.45,0.0,A
30,80000,4975,10.59,0,0.03,4975,0.45,67.1625,B
31,30000,12000,10.39,1,0.99,12000,0.45,5346.0,B
34,80000,12000,7.49,0,0.0,12000,0.45,0.0,A
34,30412,12000,10.38,1,0.995,12000,0.45,5373.0,B
30,31200,12000,16.45,1,0.99,12000,0.45,5346.0,E
35,80000,15000,15.99,0,0.0,15000,0.45,0.0,D
30,80000,6000,14.17,0,0.02,6000,0.45,54.00000000000001,C
31,74000,1500,12.68,1,0.71,1500,0.45,479.25,C
31,80000,16000,13.8,0,0.035,16000,0.45,252.00000000000006,C
29,32000,12000,10.99,1,0.99,12000,0.45,5346.0,A
31,80000,12750,7.29,0,0.005,12750,0.45,28.687500000000004,A
27,80000,8000,9.63,0,0.015,8000,0.45,54.0,B
28,32000,12000,7.88,1,0.965,12000,0.45,5211.0,A
28,32400,12000,14.26,1,0.985,12000,0.45,5319.0,C
31,80000,10000,10.99,0,0.0,10000,0.45,0.0,A
29,32800,12000,16.45,1,0.99,12000,0.45,5346.0,E
32,33000,12000,6.54,1,0.98,12000,0.45,5292.0,A
28,80000,15000,14.17,0,0.055,15000,0.45,371.25,C
28,80000,6500,11.11,0,0.015,6500,0.45,43.875,B
27,80000,3000,11.11,0,0.005,3000,0.45,6.750000000000001,B
27,33000,12000,10.75,1,0.995,12000,0.45,5373.0,B
28,33280,12000,7.66,1,0.945,12000,0.45,5102.999999999999,A
27,80000,10000,12.68,0,0.005,10000,0.45,22.500000000000004,C
33,80000,6000,11.11,0,0.0,6000,0.45,0.0,B
27,80000,16000,6.91,0,0.02,16000,0.45,144.00000000000003,A
33,80000,24000,14.46,0,0.065,24000,0.45,702.0,D
31,80000,12400,9.99,0,0.01,12400,0.45,55.800000000000004,B
30,80000,10750,6.17,0,0.015,10750,0.45,72.5625,A
28,80000,3000,6.54,0,0.0,3000,0.45,0.0,A
31,34000,12000,13.16,1,0.985,12000,0.45,5319.0,C
27,80000,15000,6.54,0,0.01,15000,0.45,67.50000000000001,A
31,80000,12000,5.79,0,0.005,12000,0.45,27.000000000000004,A
27,40000,6400,9.32,0,0.03,6400,0.45,86.4,A
29,34999,12000,11.58,1,0.995,12000,0.45,5373.0,B
29,80000,5000,15.21,0,0.095,5000,0.45,213.75000000000003,D
27,35000,12000,9.91,1,0.995,12000,0.45,5373.0,B
29,80000,4500,6.76,0,0.01,4500,0.45,20.250000000000004,A
27,35000,12000,7.29,1,0.955,12000,0.45,5157.0,A
28,80000,9600,7.51,0,0.0,9600,0.45,0.0,A
29,74000,3000,16.32,1,0.68,3000,0.45,918.0000000000001,D
35,80000,15000,10.99,0,0.02,15000,0.45,135.00000000000003,B
